,cluster_1_degree,edu_rate,lnhouseprice,rest_density,pop_density,workplace_density,under_density,market_density,bus_density
760,0.0,0.663,13.62918097977278,0.035786711201240606,79.73279255636407,6.620541572229512,0.011928903733746868,0.011928903733746868,0.09543122986997495
761,0.0,0.656,13.687677186454389,0.34973982768915807,63.780602234922796,12.326196366117887,0.0,0.04265119849867781,0.2047257527936535
762,0.0,0.646,13.527828485512494,0.04382441019647944,54.05010590899131,4.418961361478344,0.0,0.007304068366079906,0.09495288875903879
763,0.0,0.364,13.065793025915934,0.030149996231250475,62.342654707168165,3.4672495665938046,0.007537499057812619,0.030149996231250475,0.14321248209843976
764,0.0,0.535,13.329377546788654,0.01365374112506827,48.41616602949208,2.7648825778263246,0.006826870562534135,0.020480611687602405,0.14336428181321684
765,0.0,0.551,13.920546020798154,0.0008252186829509821,5.928371018319855,0.4084832480607361,0.0,0.0008252186829509821,0.013203498927215713
766,0.0,0.298,13.17115354157376,0.0,56.16567304675243,2.09183139838929,0.0,0.0,0.12550988390335738
767,0.0,0.614,13.270783382522602,0.3001801080648389,80.10806483890335,9.055433259955974,0.0,0.06003602161296778,0.14008405043025815
768,0.0,0.451,13.230769251248116,0.004072158651301055,45.1683837602313,2.3211304312416012,0.0,0.004072158651301055,0.11809260088773059
769,0.0,0.523,13.212204081404119,0.015148072407786109,47.20896765886541,2.9917443005377566,0.0075740362038930545,0.0075740362038930545,0.1514807240778611
770,0.0,0.395,13.304684934198283,0.0,28.02537993143325,1.100138156884818,0.0,0.005116921659929386,0.04093537327943509
771,0.0,0.583,13.396200043034057,0.03935458480913026,71.0448642266824,6.247540338449429,0.009838646202282565,0.01967729240456513,0.1770956316410862
772,0.0,0.514,13.304684934198283,0.03449227373068432,47.875275938189844,3.414735099337748,0.0,0.01379690949227373,0.13107064017660044
773,0.0,0.363,12.972121714073786,0.0,48.10730406237177,1.692654903569963,0.0,0.010258514567090685,0.179524004924087
774,0.0,0.574,13.46949290849953,0.024008963346315956,19.327215493784344,1.8406871898842234,0.002667662594035106,0.00800298778210532,0.05335325188070213
775,0.0,0.536,13.323261319771218,0.007284116982918746,41.58502385548312,2.9136467931674983,0.003642058491459373,0.003642058491459373,0.07648322832064683
776,0.0,0.472,13.390097812046413,0.0029082871642746003,14.964591603774956,1.16331486570984,0.0014541435821373001,0.0014541435821373001,0.0639823176140412
777,1.0,0.57,13.193753373491,0.030659172202350538,97.91517629024017,3.8323965252938175,0.0,0.010219724067450179,0.12263668880940215
778,15.0,0.533,13.592367006650065,0.09783140388064569,95.45083971954998,26.862872982227294,0.0,0.08152616990053807,0.28534159465188325
779,3.0,0.682,13.687677186454389,0.09119464991387172,146.95511196676463,24.622555476745365,0.01013273887931908,0.06079643327591448,0.26345121086229606
