,id,category,longitude,latitude,general_category
4911,Jmwh_4Js2ZIXT57GHJNO_w,chinese,-0.102750398218632,51.539829110902,Chinese
4915,7jvN9hqwkV7SDFQC67-snA,chinese,-0.0970988,51.5400541,Chinese
4916,3OsBRPZhjWyhm1-lVcXZsw,chinese,-0.0982718,51.5536366,Chinese
4918,p534Whdz_VEDwUk6frl9XA,chinese,-0.1028092,51.5402351,Chinese
4919,QWytXJ5pfH-6PPj13XxQ7Q,chinese,-0.12274863318926,51.530352217187,Chinese
4920,SZ2Biig6_jEsksjmEofnzw,chinese,-0.0957904,51.5270691,Chinese
4922,mbMzB7KhpPEJSRyd2_EPsA,chinese,-0.09391,51.5313357,Chinese
4923,qILkn9s6UCc1GPgu8uEndQ,chinese,-0.121064,51.558171,Chinese
4925,7SJc9rxfUusQr_QwbDyDiA,chinese,-0.1248398,51.5265038,Chinese
4926,pgA-MxoqBsO3tFfdo9Olkw,chinese,-0.0972780212759972,51.5271630012257,Chinese
4928,kQLN9-c15IQH578WRanYzw,chinese,-0.0837054110443214,51.5270560292738,Chinese
4932,2agY-rczZLIERKHB721V2g,chinese,-0.1064309,51.5323647,Chinese
4933,m1LhqP9QZZctLATZVDbvFg,chinese,-0.108683,51.549583,Chinese
4935,_HPIs_L7KW0akKgKZOA6-Q,chinese,-0.116687998175621,51.540153503418,Chinese
4936,zheIh4n90KJHAmtOu6syLA,chinese,-0.1171199,51.5401298,Chinese
4939,yImm5aGtUXPJjkvM-EzMLQ,chinese,-0.0957834,51.5313,Chinese
4940,OGkMauZOmVSyEaV51qLcCg,chinese,-0.1003037,51.5377285,Chinese
4941,zQvalNypWlBAVLeCsXHajw,chinese,-0.0972046,51.5271514,Chinese
4943,3o8GuPZNJjRM_JILZVbQkA,chinese,-0.12046,51.4902916,Chinese
4948,zDSM7q79gGbr_YRJeClQAA,chinese,-0.10646,51.53239,Chinese
4950,TB_uCrnbIKFDDnYR3f1zyg,indpak,-0.111877,51.545939,Indian
4951,EKB76yylnWlS2ZvW5JqkWg,indpak,-0.1093436,51.5335417,Indian
4959,I_qGte4368SYK5v8tq_hjQ,indpak,-0.103599,51.5366945,Indian
4960,P5IRyvHmkOYUud5bDquHFg,indpak,-0.1104193,51.5332581,Indian
4961,nX2sB-y6evoByK1u5ThZxA,indpak,-0.11024280738294,51.533477231527,Indian
4964,2SU2Xp0YAeVOxJsZxNp6jQ,indpak,-0.105878,51.531679,Indian
4966,LLScqsG5f_M9lIzmH9q0Og,indpak,-0.113752,51.526392,Indian
4968,FaAC-ANYmYCxkhdt46n22w,indpak,-0.0967744,51.539878,Indian
4972,_oC-rwFtqBcI_0i7w2hDYw,indpak,-0.1115125,51.5556984,Indian
4973,60n8kMovh37lSQWxCUVUaQ,indpak,-0.12064,51.5310466,Indian
4978,npmUXSm7N65T0_nK-gKXsg,indpak,-0.121379680931568,51.5304450446581,Indian
4982,ujBcOix_s2FtEdUD0Pq47A,indpak,-0.1101373,51.5335443,Indian
4986,RuOqSMwn9L_0SwJhMZpYDQ,indpak,-0.121605,51.530358,Indian
4989,F3y6Hmfs6DQtOdG7JmRvig,indpak,-0.0983858,51.5389056,Indian
4995,dJzDirfCVUN0KACNHAeypw,indpak,-0.119965,51.532363,Indian
4999,-NuO_vrgaOvyKEq6xsC26g,indpak,-0.111454,51.53193,Indian
5001,XdzW2ICmim18JFNCZf5Hxw,indpak,-0.1098597,51.5506516,Indian
5004,lpjHl7LQVqfVTGNc8n9e-A,indpak,-0.1066142,51.537265,Indian
5012,xoDI4nTlj47M6CEgCVIdFQ,indpak,-0.119965,51.532363,Indian
5014,o5cEPOFotirnkECs0HnZyw,indpak,-0.10497109161792,51.534621468406,Indian
5017,gd8X6B0Qd-pVbleRBmJLMQ,indpak,-0.08857,51.53109,Indian
5018,dzTALkHFyHf2oL4ewFxEGA,indpak,-0.116402998566628,51.5302925109863,Indian
5020,PhiDGoeWgm1DeXnpqS65DA,indpak,-0.11098899692297,51.5332527160645,Indian
5027,Lr9aoTqydxVXv8taU_TQ9A,indpak,-0.083857998251915,51.5290184020996,Indian
5030,ZkD1vKB1kTfxL27eyYeF9Q,malaysian,-0.1090068,51.5498779,Southeast_Asian
5034,6hfGUw2-80sTXNvhijOtEQ,singaporean,-0.1062,51.5324593,Southeast_Asian
5037,cwtfNp-PJmkR_-LeWC0_8A,thai,-0.108682,51.549583,Southeast_Asian
5038,RumgtRTi78u1q79CjDU6gw,thai,-0.102698460113175,51.5385356912623,Southeast_Asian
5039,hWJYKoBLzeQ6STpTp6FoYw,thai,-0.118457,51.530469,Southeast_Asian
5040,OyUchy78g7Xw431riaLHzA,thai,-0.10275,51.53991,Southeast_Asian
5041,3Y12LoljTigvwgjDSGjcRQ,thai,-0.102785,51.539829,Southeast_Asian
5042,9vzIix6uttTqfIQH-aH7eg,thai,-0.112692,51.557264,Southeast_Asian
5043,sz23uHyQx-s6Wltg0ob-uQ,thai,-0.1007597,51.5463836,Southeast_Asian
5045,H1pWcO1e3sLpbwdBv8SvQA,thai,-0.108682,51.549583,Southeast_Asian
5047,MS66rpH80G3TWu6MnkzQ0Q,thai,-0.120509205646773,51.5320040870293,Southeast_Asian
5051,MsuIkSHr44pODfYdQS91uw,thai,-0.1089249,51.5336418,Southeast_Asian
5054,URFFlCC5HKFFmkzGQNpK3A,thai,-0.1042388,51.5348532,Southeast_Asian
5055,ffoFSPKtySBLeuzoJIrRYA,thai,-0.0986160613740361,51.5469720434679,Southeast_Asian
5056,2s_jWOAdgpDR5SzYah27iA,thai,-0.1158945,51.5285963,Southeast_Asian
5057,wb8jh1cQJy_yN1LUVIroVQ,thai,-0.1201815,51.5322174,Southeast_Asian
5060,B2mzOEBOv1_zhcY2CUwXqw,thai,-0.1031679,51.537693,Southeast_Asian
5061,IyRhTk5dXCrpskAa22g07w,thai,-0.0969132408499718,51.5272159830239,Southeast_Asian
5065,YNQEJukV5tB7q-0Ybt2mYw,thai,-0.0811892,51.5269063,Southeast_Asian
5069,-SWcKxZN5y9HohArkfeIYg,vietnamese,-0.104639173733272,51.5468097879194,Southeast_Asian
5070,lfplA6C0xrJjgKpy5GZi2w,vietnamese,-0.110812,51.533536,Southeast_Asian
5071,XHH9etX2Y1_1fHLg28M6NQ,vietnamese,-0.1069198,51.5392187,Southeast_Asian
5072,2l8uvIJnfV4gIZb3O0mU9w,vietnamese,-0.1121001,51.5526611,Southeast_Asian
5073,5ctdM8Aiw1K9M6vZ2jUTeA,vietnamese,-0.1159522,51.529089,Southeast_Asian
5074,U9OmMf2ji4JhEBEz9e9BbQ,vietnamese,-0.1025924,51.5401858,Southeast_Asian
5078,6Rd13VvQrgO4b09vx6_QDg,vietnamese,-0.1169121,51.5388465,Southeast_Asian
5079,80DQFxakMR5PJLlT4zRfuQ,vietnamese,-0.1048709,51.5347955,Southeast_Asian
5080,5kF-JWfal4TAM1wJLxM14g,vietnamese,-0.0816240012645721,51.5266075134277,Southeast_Asian
5082,7o2M444JFAXKHNEeYvKbTg,vietnamese,-0.1164884,51.5301922,Southeast_Asian
5083,zKIAjpRUcwkBpWS9aY1o_A,vietnamese,-0.081641,51.526887,Southeast_Asian
5084,hTUigE7ly98UccC0nuCGtA,vietnamese,-0.0978990525718404,51.5572254165261,Southeast_Asian
5085,azKg7JX8pAwJMve-25l2dg,vietnamese,-0.1089952,51.5260897,Southeast_Asian
5086,oX5JBu9CUU-PuUfzGUTqfw,vietnamese,-0.102278,51.530071,Southeast_Asian
5087,idEVs8eHAERcoXOvGUiRvA,vietnamese,-0.0806153,51.5266627,Southeast_Asian
5089,E3IovSUrbxrbICaVybZQIQ,japanese,-0.1020046,51.5302867,Japanese_Korean
5090,C4gc687UOfuHVmgek-1LsA,japanese,-0.1102469,51.5335312,Japanese_Korean
5091,44FVI_m-nnobjTcYV0-ULQ,japanese,-0.105158,51.53477,Japanese_Korean
5092,u2T6ZhYb_gNCgNvq_1uJtA,japanese,-0.116012,51.5296729,Japanese_Korean
5093,wD0aksrjRzx1FxsCTI_2ug,japanese,-0.120162963867188,51.5309600130297,Japanese_Korean
5095,7xg6RLkNGWX7PB5jQkD-lQ,japanese,-0.10340359276617,51.543123719162,Japanese_Korean
5098,0I_zcE9v50EgW3TVCl89Ew,japanese,-0.117810666561127,51.5567395690701,Japanese_Korean
5099,vYwmLtsvZMcmwncuDnEuWA,japanese,-0.0987349,51.5590105,Japanese_Korean
5102,OZYCQPb4quKnCoc-9eMVww,japanese,-0.099399,51.546681,Japanese_Korean
5105,RaWWYU4915BBuUHyIBY1PQ,japanese,-0.107481479644775,51.5340567919138,Japanese_Korean
5106,xoRQRCCIXf-ByIGbfhCEdQ,japanese,-0.1057369,51.5348595,Japanese_Korean
5107,3B_eGOIbNoSw73IczdzWhg,japanese,-0.106054875159272,51.5314394153714,Japanese_Korean
5108,-M_34JGwQgILAeHNxj8VyA,japanese,-0.0825094431638718,51.5260267979835,Japanese_Korean
5109,vETYa0ll0GROYto-5aK5ZA,japanese,-0.0999230834323726,51.5263814,Japanese_Korean
5110,hze-MCmj6NNmXH9_2I8g2g,japanese,-0.0890483700222122,51.5268061076008,Japanese_Korean
5111,sEi6QBfYTMbxPWcuJyu8Cw,japanese,-0.0880547547439758,51.5263872214333,Japanese_Korean
5112,4jljJyTvs5EgAq_lptBHVA,japanese,-0.0972779,51.527176,Japanese_Korean
5114,MYj7kbERym0_bFTRd4urpQ,japanese,-0.102986698811378,51.5370162728151,Japanese_Korean
5116,vc5cJ5sSKoFqlY5UVtL_dw,japanese,-0.118366219103336,51.5567074670887,Japanese_Korean
5117,tcGbjXDLLZ6zdFBEOLIGig,japanese,-0.1215915,51.5315012,Japanese_Korean
5118,43j-DHFT2s4lN4476IwWog,japanese,-0.103988093773997,51.5358090331919,Japanese_Korean
5120,NxNpxt1ezhLZ5Nm1gJxmuA,japanese,-0.1085842,51.5259952,Japanese_Korean
5121,XdCBbpNHCQIxudDn2TC_vA,japanese,-0.1037824,51.5430879,Japanese_Korean
5123,n1hmJDielz_7A2c53INQdQ,japanese,-0.0906215056704674,51.5292497502378,Japanese_Korean
5126,chtPKIcSNpEVUGkYd22T_A,japanese,-0.0824054,51.5265385,Japanese_Korean
5128,tQLHS3esu_vLtkbdPYSY6A,korean,-0.0815281434501047,51.5267653903883,Japanese_Korean
5139,gJAFSUO7U70GQJFo3ynRUw,asianfusion,-0.0800106030410461,51.5310648658011,Other
5141,zXmB3mbxkmrECnw0YQmEjg,asianfusion,-0.10592,51.531364,Other
5147,QzmHYySzc-psQrR-FqqSnQ,asianfusion,-0.1204643,51.5310767,Other
5148,ZVn4pYxloNfBBameyLA6ew,newamerican,-0.102679,51.539129,American
5149,REsQeOq673VB-zjbZFbnIQ,newamerican,-0.0824617613588274,51.5273008570266,American
5150,--Nkc5TjDvkoIHQGZqTKLg,newamerican,-0.0910612,51.5282587,American
5152,98DTgLPrXppt2Xa3yG0wvA,newamerican,-0.0813109839526005,51.5273838139363,American
5153,W6xWArPYBJ2a1yyLLcJrdw,newamerican,-0.123576998710632,51.5307159423828,American
5154,lwafeCny1UNnn3sz_SnPHg,tradamerican,-0.080234,51.526559,American
5156,WlQp6QbF9W9wIOKZp-HKFg,tradamerican,-0.1040447,51.5351438,American
5157,bilbo8l3O0PjCv79pfrt2g,tradamerican,-0.0910224393010139,51.5282670540643,American
5158,IhpwcD7I4NzdloijSkM5KQ,tradamerican,-0.103710715876,51.5351048605,American
5159,N_enzKR7U2_Gzu9Blr20cQ,tradamerican,-0.119700953364372,51.5305524605749,American
5160,ao-yAAnj8D_D9WI7qgLOow,tradamerican,-0.0811266326024151,51.5269878207578,American
5161,ioz1_So1Xa5kSYD5nVW0cQ,tradamerican,-0.080643577066601,51.527391991854,American
5162,k7MBUE3a20DaJpK7rW--XA,tradamerican,-0.1005086,51.5326275,American
5163,I1Yi4wK9C4EHyVYheqzuzg,tradamerican,-0.1190146,51.5580878,American
5165,-jIiDJz4TSNIiLwwOyTNQg,tradamerican,-0.0800297,51.5260433,American
5166,jzeEriDLd6VJRleGmFG70w,tradamerican,-0.0801633,51.5263,American
5167,K7VTGghPis9MLzcWPVWISA,mexican,-0.1053208,51.534366,Latin_American
5170,oriXLxppZTO7Uu6qUN6Pfg,mexican,-0.0836612,51.5258046,Latin_American
5172,5Sg_IJHQd4aEdxoq6Asd3Q,mexican,-0.103992093882022,51.5360012195308,Latin_American
5174,J4Hfo2oGfezwZD7H1q2vkg,mexican,-0.10366262637603,51.535510650631,Latin_American
5175,yiHaL1oeWKUqnhxuJFrfeA,mexican,-0.100738,51.537376,Latin_American
5177,HQqR9VpLdWITmIlXFg5vxA,mexican,-0.120796170552832,51.5313334436308,Latin_American
5179,PLf7nEfZ6etj9EzTOIKOJQ,mexican,-0.1064543,51.5324512,Latin_American
5180,JuS1KRAXBVBXC4fuVlylWQ,mexican,-0.104026,51.536001,Latin_American
5182,zUTW6R0A9KgAhaNGuk11KQ,mexican,-0.108682997524738,51.5495834350586,Latin_American
5183,IoXiuRC3oELRZH8zGJ0Gbw,mexican,-0.118537,51.531109,Latin_American
5184,eQhTQ_zwgLKHszNELp8Kfg,mexican,-0.0877109989523888,51.5265350341797,Latin_American
5188,WYHgZEH5oeYoCAs__BCNzg,brazilian,-0.103692002594471,51.5365104675293,Latin_American
5189,UH5ndJpxYeS51ggso3tJdQ,brazilian,-0.1028019,51.5401969,Latin_American
5190,2LCxIP4Gkvq55YAvW2PtYw,brazilian,-0.10419184307185,51.5353334058946,Latin_American
5192,W45votnoN0D6Q1vU_GJrXg,brazilian,-0.0837498451732586,51.5259291627647,Latin_American
5193,eXp-OnzLT6pi7idx97TP9Q,caribbean,-0.080131,51.527616,Latin_American
5194,4gaqTC6Dyy3LST7Sm3BY4g,caribbean,-0.110209956765175,51.5335399815273,Latin_American
5195,4VLz0gkbwXHNh_-VwV3jpA,caribbean,-0.109166,51.5501104,Latin_American
5197,fQHEnP3Wfmj8NZyGIO5Aww,caribbean,-0.080199,51.526379,Latin_American
5200,os8VDDdidvDfRIsNvAYwKw,caribbean,-0.111143998801708,51.5514488220215,Latin_American
5202,xC293wrquW6KnCq1txGajg,caribbean,-0.111518,51.531967,Latin_American
5203,c-cEnOLF6sCJaTLxFaX1SQ,latin,-0.1109815,51.5514624,Latin_American
5204,Nt-H2paheppgzxGIzm-GXg,latin,-0.0968731,51.5400015,Latin_American
5205,QQQNoOujw9p8RDpKR1zlVA,latin,-0.1031109,51.5416723,Latin_American
5207,ayyf0pUSZ_uZa7UKi3qExQ,latin,-0.088516,51.526855,Latin_American
5210,BUJ6tVv_MAXizkC2mWu3MA,latin,-0.118317,51.5582824,Latin_American
5211,4Nn1UhsvTfQiIqOdSx2Y_w,latin,-0.10893166848272,51.526074808022,Latin_American
5212,2cwTmKr-PoGR4qzF7to8Kw,peruvian,-0.096693,51.5399208,Latin_American
5214,ZfM-yM1OWk41l8RJNRMnvw,italian,-0.183567237647306,51.4987228161749,Italian
5221,7Pc6VXiWEqc4JbgrH4U3tA,italian,-0.176558382809162,51.4928759536943,Italian
5226,UaRbaw8qy8WR6AUTogv8lg,italian,-0.177413503541668,51.4926107238041,Italian
5229,hzihYRuboeeBRGjN3RGg3g,italian,-0.183450996875763,51.498950958252,Italian
5230,xqQ8BvDjq6C5v2wQM1Mghg,italian,-0.1781726,51.4940186,Italian
5231,qLnQfK29fzGW8EXInfH_Rw,italian,-0.175544,51.493809,Italian
5233,OvEu0cMBXZHKtwwWzih-Tg,italian,-0.1773934,51.4926949,Italian
5234,T9BC90kxPsFi7ZHb5vH1nw,italian,-0.1720436,51.4860996,Italian
5240,y4YGtuQKjwxFEDKJnN9cLg,italian,-0.173954,51.494335,Italian
5241,D9pUHXrWNfeepiJpNJFl6A,italian,-0.1826004,51.4951807,Italian
5242,Xty2MtDQTnd2grIlrIST1w,italian,-0.164902999997139,51.4958648681641,Italian
5243,cxRk4T-Z3q_mekEWj6l2Dw,italian,-0.187024012207985,51.5115510342144,Italian
5246,PikKKq7QLmpg2CAtZBpU2w,italian,-0.1985969,51.5085851,Italian
5247,Wgnw8p6Wju-DEDwj8sZ5eA,italian,-0.180013234839524,51.4859995991476,Italian
5249,mnLM9jFngaaL8EdH0qHnWw,italian,-0.169932,51.496176,Italian
5250,XOUOPkP9DRSvd63BJRw2mA,italian,-0.180878115291534,51.4858960468321,Italian
5254,6aWsRctfgr1LwTMtbksH4w,italian,-0.177009999752045,51.4924659729004,Italian
5256,6fobd5tSaKHwhB2cT9ri2g,italian,-0.18035570926213,51.486178863405,Italian
5257,3JAZzpV_cfNtQDmkwjOvKw,italian,-0.197430819704437,51.5099935255636,Italian
5259,10PixfqU8i04OGVjO0SMHw,italian,-0.17216,51.48605,Italian
5260,-cyD8_P1ejBvhSfmybyBAw,italian,-0.197994,51.510158,Italian
5264,Ps5rjrUJt5QKesVj0plovA,italian,-0.1810413,51.4860526,Italian
5265,r5Ni17dep-Kn4RHDyckLTg,italian,-0.1933323,51.5097908,Italian
5266,szKxw1gnwOjdG-cG4nR4hA,italian,-0.183496,51.4947628,Italian
5267,S05zPDBAScb-06X0vMeLMg,italian,-0.180634,51.482228,Italian
5268,CBHrqKjE0SE4d6ypDLFEJw,italian,-0.182685,51.493929,Italian
5271,l67S1gE47iztKPpvvEB3jA,italian,-0.1781273,51.4829896,Italian
5275,iJWbDcwMB_-faWW1wlvjnw,italian,-0.17632864727261,51.4890654166752,Italian
5276,FnnjGImFG5WR7AMNfuz_dw,italian,-0.182100139286831,51.493185160436,Italian
5277,N061zlyo0MTNDQiG96hUHQ,italian,-0.169777,51.488548,Italian
5278,3jmNtlgpcqtn0XWPifvnlg,italian,-0.1740772,51.4951101,Italian
5279,ljYI9H8pzkLhk2Do_HhXxw,italian,-0.166861,51.4971545,Italian
5280,4tK6_YuIL7NoPZPeZh7GkA,italian,-0.164265,51.498813,Italian
5282,uj4czQ4jWmPkLcbRR-E7Gg,italian,-0.1678684,51.4937152,Italian
5283,6F7g2QPLN3Src-nWUjIXSw,italian,-0.1766343,51.4930788,Italian
5284,1-sCdn-2Bl7y7lGz05QUsg,italian,-0.16252,51.50149,Italian
5285,b2MgYNeuE1uoOyNzZPBHnA,italian,-0.1818483,51.4855672,Italian
5288,V8S6pwTpFW4nhu_irDUv1Q,italian,-0.169354677200317,51.4881307980632,Italian
5289,5iTca54jLb1EOmQHWU-Lhg,italian,-0.161159,51.514406,Italian
5290,HAi7bThXmEtooc5ZQq9hdw,italian,-0.179164,51.513468,Italian
5291,rdTPhHLjItojCYHkp0d_7w,italian,-0.178077830688494,51.4824027433441,Italian
5292,GYntX5cMovjY-JPzuxNBkw,italian,-0.1629429,51.5021294,Italian
5293,i7V_LLEMvkmjAZUb9WMWHw,italian,-0.167248,51.491252,Italian
5294,9ZaMnl5q1J32zO2O7S72HQ,italian,-0.173563,51.485343,Italian
5295,jkUgv2q0Ygq094iy-Gm-_g,italian,-0.173753521514739,51.4933947199434,Italian
5296,ft-dFyZwLjUUOsBePWOZmQ,italian,-0.19434,51.5133912,Italian
5298,1uSinC6Lrxs7UWk6wU7A7g,italian,-0.16459979228957,51.5002994238423,Italian
5299,wUwUajx4L-ZDtI77mJss1A,italian,-0.175974090674464,51.4889716989916,Italian
5302,dra1vvOg7jUDYsX5c8QzMw,italian,-0.177222,51.501263,Italian
5303,thDjz_OXJVO_UaYFHNLmzw,italian,-0.16244800388813,51.5013732910156,Italian
5304,W8eL5kXvaMWa5zuhDQrWsQ,italian,-0.201214626431465,51.5144276428708,Italian
5305,Aa_8xRphtmWkTTCtXHe04A,italian,-0.162112915733289,51.4985189489324,Italian
5306,C5lQfQ5XfDzKBk9Qbuj4_g,italian,-0.1620878,51.4971325,Italian
5307,7qG_nrBJsa8_nlhNh-KryQ,italian,-0.1645721840463,51.48752573407,Italian
5310,bUyU4n8Ls3Hx0cDuj44ySw,italian,-0.1665438,51.4993967,Italian
5312,EibwJ4akv8xFdba2U1TM6g,italian,-0.217472,51.513968,Italian
5315,aA1dereGtMAf2x2GaUO0yw,italian,-0.17863011763797,51.512577788519,Italian
5316,EQVdohDrRxogmnoL8VnfXg,italian,-0.1651673,51.497627,Italian
5317,WlM-aqwI6-GpTrTFLXeG4w,italian,-0.1998431,51.5085189,Italian
5318,cJYcs0SigzSuxI_A0YFg0Q,italian,-0.1876016,51.5136329,Italian
5320,MlojooEsjfiQY130q9sNiw,italian,-0.1876354,51.511799,Italian
5323,f2ePOy5rX-5QNKid1QVMmw,italian,-0.187348,51.51257,Italian
5324,xJA1FT2oGoMOi6C_UMNYIQ,italian,-0.192926244792034,51.5098992359046,Italian
5325,f0TfqdlKVY1uyR_3R-bpcA,italian,-0.163052,51.499603,Italian
5326,aNOZ72TTmYM49o6kFnYrsw,italian,-0.187348,51.51257,Italian
5328,Te_NzSWhOS9rOjafEwW2iA,italian,-0.164128,51.49614,Italian
5329,fiFgpIpAXWjbcE-HiJU4dQ,italian,-0.181359,51.485258,Italian
5330,wdIGtn_e3Myqp5QLjfMCkw,italian,-0.167248,51.491252,Italian
5331,yagSnE0rg9OSXyuRgphWwQ,italian,-0.1653206,51.498008,Italian
5332,CRT3V3Kw3X-bs9BzsyrbBw,italian,-0.1643569,51.4974127,Italian
5333,xup-3Iso1n4mIPeTUlkoTA,italian,-0.19940708864958,51.508529313403,Italian
5334,DY-Wy4wWtDwZNK2--nCwCg,italian,-0.1970564,51.5088223,Italian
5335,PnVq1ktrN5c9xRebIAY5UA,italian,-0.187306753375196,51.5111659338733,Italian
5337,E4yxoST5ZkINm8KDV6ifDQ,italian,-0.197551064193249,51.5101530749442,Italian
5338,gtG_KTfancLYB7r01IoBuw,italian,-0.1666454,51.4860654,Italian
5342,tFF2YBasB4bp3EXszRgMew,italian,-0.17047869246015,51.478729306968,Italian
5344,-7fu2YUK5zmDCxF-k5eVHw,italian,-0.1629932,51.4991786,Italian
5345,W_goWhqiUHEfVAyxPdmnwQ,italian,-0.165490999817848,51.4891128540039,Italian
5347,R4hVXyqA---r5TjKgvVHOg,italian,-0.164078,51.499889,Italian
5349,DvxbdqM1lvn2visSF9WHaA,italian,-0.166853,51.498242,Italian
5350,4gq0MNqjvkAyvjnDGQK0qg,italian,-0.16528822951988,51.488983441508,Italian
5351,-HAMHX7-G0iIGe4GAdaFug,italian,-0.1672891,51.4935632,Italian
5352,B__B6RPZjC0bv2bFKcIJ3g,italian,-0.1664499,51.4983999,Italian
5353,4P7kjIuHuE4iLj4Bm0R-gQ,italian,-0.16137,51.500943,Italian
5354,NbpEkyOAdF2nHcgHdTiI1w,italian,-0.1618521,51.5141752,Italian
5355,btmD6I6XuFIngdLZtWAjTg,french,-0.1823091,51.4937304,French
5358,b8u_D0Qlp0-nqSC6O2fMNw,french,-0.161966,51.485833,French
5364,BZ96WsFu82jq65zs4Y2MsQ,french,-0.1778994,51.4924431,French
5368,eKV3GGH9gU5h028CU839kQ,french,-0.16883345515649,51.49331458816,French
5369,u5CTn5xJdJmBUQ0e_4ET_w,french,-0.1731137,51.4899216,French
5370,ZG_xWzOUB3wBupWxdyzHKA,french,-0.1637223,51.4896098,French
5371,IJTaIhmPXovQ7MJJDpzekw,french,-0.174882,51.512908,French
5372,lRbFJrq0akioykOg4jORxA,french,-0.177386000752449,51.4833984375,French
5373,UDcjE8YbIE4mtMZBg4sIzQ,french,-0.187597811045066,51.5103765333673,French
5375,Pjn4gaIcdfMAippW0DfnQw,french,-0.163053,51.499603,French
5376,xdfuU84OuzYDOyVzauQlJA,french,-0.1815242,51.4815445,French
5377,VcNc8_-cKYEwWDkCcK7Hlg,french,-0.1745498,51.5127421,French
5378,o23aihPccXrnfs99k7GvrQ,french,-0.177283,51.511827,French
5381,xJjs-4CTVJmsiGoTcBTEqA,french,-0.1833444,51.4908879,French
5382,cPq3OBbFQtPxDykAS1ELjw,french,-0.169088,51.493171,French
5383,PhEz0ilyEzbat1tCyPvQlw,french,-0.175997072074843,51.4933538225617,French
5384,ZcGU3juh_1LyTA7buusgbg,french,-0.1689765,51.4941285,French
5385,QxbG6OZDNezypwH5RdSZUA,french,-0.162574052810669,51.5014900338738,French
5387,kyDsukC9YP5aM97WajnO_g,french,-0.1940695,51.5128446,French
5388,8J7LgFLz2UPT2k5xcHpfDw,french,-0.162391662597656,51.4974158819123,French
5393,VUH8CQe3GazQKtDIxCNixQ,spanish,-0.1836244573671,51.490747737127,European_Other
5394,UlWuQCehRHfyxz8AZj42tg,spanish,-0.173562906002465,51.4948622943727,European_Other
5395,Wp9G9XQLWsaxfbNdGwcacw,spanish,-0.16912266464558,51.4871328668651,European_Other
5396,yo0hUsbk0byFBR6qVveYnQ,portuguese,-0.18089,51.485826,European_Other
5398,-_6mjiQuPMMR7VvLb3v92A,austrian,-0.1684469,51.4968262,European_Other
5400,IIMtF_7RpIGBBPN9qN0CRA,polish,-0.1736183,51.4943231,European_Other
5401,ldduTLJGykX1jtid-GoI7g,polish,-0.174058199926435,51.4990393817465,European_Other
5405,0mroXj__lRn0lgEITeQ3Lg,moroccan,-0.187738,51.511452,African
5406,wZbe9eWmaRRBHaeticSw8w,moroccan,-0.188487,51.513649,African
5407,h8adqo_qme531tQR6mbtuA,moroccan,-0.1868312,51.5108882,African
5413,7kBtTjr1SdEDESFiyan-Ag,mediterranean,-0.175694857095886,51.4942818627381,Mediterranean
5414,EUC2Stc1ac4CLVeiXBGbQQ,mediterranean,-0.174469649791718,51.4941967938634,Mediterranean
5421,So_S3kB8AY-26V8XyWgbWg,mediterranean,-0.18181,51.49359,Mediterranean
5424,j1sQ3-Zv9o1lgx37RkelFA,mediterranean,-0.193974,51.514093,Mediterranean
5425,hpncQ7tdoYEpgLgT7XnLuw,mediterranean,-0.161734599711996,51.5140328019011,Mediterranean
5427,2_d0D1qyKOqJjpOPs7b18w,mediterranean,-0.187115,51.51263,Mediterranean
5428,0s-61pNDaYxlw4G6iAF7ig,mediterranean,-0.178253,51.4825785,Mediterranean
5429,aFiHbty-r54yFq-BilEvcg,mediterranean,-0.1672001,51.4943958,Mediterranean
5430,Ep0czyHNAaXX5DKwMelf6g,mediterranean,-0.183599,51.498116,Mediterranean
5433,cHmTNpqm94QwBMzCHfp1ow,mediterranean,-0.1649120002985,51.4977989196777,Mediterranean
5434,rxPkHMi24YHK-K1Cxqti_A,mediterranean,-0.1656224,51.4980055,Mediterranean
5436,13t82L1cPiVXavMGP0P1Eg,mediterranean,-0.1775125,51.5117427,Mediterranean
5440,apk6fVGKLjs5aR-ZMWmVdA,greek,-0.188392,51.512766,Mediterranean
5441,sMeVGW8YFs0gaRFFNJH8uQ,greek,-0.18310297196364,51.511329946838,Mediterranean
5450,cajH41bLaDHKF0oCG9yn3g,greek,-0.189185,51.512401,Mediterranean
5455,0IUgK306u8gULSM-fx-bKw,turkish,-0.1762272,51.4929609,Mediterranean
5457,vSOyBdie9dXftssSxllbWw,turkish,-0.16612,51.49861,Mediterranean
5460,DTKAAKvI4rgYTebj5qBqNA,arabian,-0.165289,51.498938,Middle_Eastern
5462,GxGuFL8pmNy3qkPkjqjQaA,arabian,-0.1660433,51.5143788,Middle_Eastern
5463,LlU357pWcEeMj67i_kF3Gg,pakistani,-0.179577,51.479744,Pakistani
5465,DdRCopTfHxvQgAlm44wrZw,pakistani,-0.18295469273752,51.491084401958,Pakistani
5466,8_dL6052CfvOochTqfLaTw,pakistani,-0.17637999514184,51.481721088482,Pakistani
5467,g8Rx4tfnYYXdOuiMuh6nSA,pakistani,-0.177569,51.4831656,Pakistani
5468,ZjUh2yJ4G6ISK25Tc3Z47w,pakistani,-0.175859,51.493517,Pakistani
5469,FGK443h81NbxdQV9Br6NmA,pakistani,-0.17856021140239,51.514076934575,Pakistani
