,id,category,longitude,latitude,general_category,geometry,index_right,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ
4148,JZsLQrj43FRm1XdeBZq1og,chinese,0.2336314,51.5935996,Chinese,POINT (554816.9846313237 190668.9325991707),451.0,E02000470,Havering 007,E09000016,Havering,E12000007,London,7887.0,7854.0,33.0,11.7,3487.0,2.3
4149,EWolHpk-XNyorStQdkoWkw,chinese,0.2138535,51.5631582,Chinese,POINT (553549.6657887837 187242.1941795026),464.0,E02000483,Havering 020,E09000016,Havering,E12000007,London,7614.0,7562.0,52.0,47.5,3423.0,2.2
4150,kAYDH0aQr7kIBjd4iA9KVg,chinese,0.1782463,51.5805703,Chinese,POINT (551024.1421166587 189104.2982778854),457.0,E02000476,Havering 013,E09000016,Havering,E12000007,London,8414.0,8330.0,84.0,53.7,4023.0,2.1
4151,ujc55GeMaWvGW9Nk8jZygw,chinese,0.2526629,51.5565924,Chinese,POINT (556261.9162314951 186594.240809056),466.0,E02000485,Havering 022,E09000016,Havering,E12000007,London,7986.0,7956.0,30.0,38.1,3375.0,2.4
4152,ony87Vk5UI_qagMSOoItXQ,chinese,0.2488033,51.6034194,Chinese,POINT (555834.1972145338 191793.1070670655),451.0,E02000470,Havering 007,E09000016,Havering,E12000007,London,7887.0,7854.0,33.0,11.7,3487.0,2.3
4153,GszByIrzj9U-B7Qcq0Cyeg,chinese,0.2205603,51.5607349,Chinese,POINT (554022.6775570363 186986.8208858761),464.0,E02000483,Havering 020,E09000016,Havering,E12000007,London,7614.0,7562.0,52.0,47.5,3423.0,2.2
4154,g7VeVZl-BVwxOJYF0nR3TA,chinese,0.2208169,51.5590322,Chinese,POINT (554046.2130621619 186798.0227496231),464.0,E02000483,Havering 020,E09000016,Havering,E12000007,London,7614.0,7562.0,52.0,47.5,3423.0,2.2
4155,HdJZfjR5BbaMn6Ys0nvADA,chinese,0.1864764,51.5747524,Chinese,POINT (551613.6799596107 188474.371340389),457.0,E02000476,Havering 013,E09000016,Havering,E12000007,London,8414.0,8330.0,84.0,53.7,4023.0,2.1
4157,GVqUU2HgPfnDH5QButPQ7g,chinese,0.216622,51.5630745,Chinese,POINT (553741.8245469606 187238.6999067563),464.0,E02000483,Havering 020,E09000016,Havering,E12000007,London,7614.0,7562.0,52.0,47.5,3423.0,2.2
4159,FhP5H7TJWIZFbGwhptAuTA,chinese,0.18604,51.574551,Chinese,POINT (551584.1115745058 188451.0714900442),457.0,E02000476,Havering 013,E09000016,Havering,E12000007,London,8414.0,8330.0,84.0,53.7,4023.0,2.1
4160,9uIPnnASMi1_XB-yytzAlg,chinese,0.2926715,51.5113086,Chinese,POINT (559192.9978378033 181645.0012261808),,,,,,,,,,,,,
4162,F5WLzu_m5mHmJdgI-DM4eg,chinese,0.38729,51.6276817,Chinese,POINT (565335.5046081709 194795.1869073415),,,,,,,,,,,,,
4163,XpkaisH7VGrnhraw-Udw-g,indpak,0.233838580009402,51.5932111590203,Indian,POINT (554832.6541928736 190626.1768362831),451.0,E02000470,Havering 007,E09000016,Havering,E12000007,London,7887.0,7854.0,33.0,11.7,3487.0,2.3
4164,-RwZpm6nJXiCtxLjOEJSOA,indpak,0.219211,51.5708836,Indian,POINT (553894.9042639899 188112.5066325557),458.0,E02000477,Havering 014,E09000016,Havering,E12000007,London,9360.0,9347.0,13.0,53.5,3725.0,2.5
4167,zjk8oi19fVMWgbk6ZdXjkw,indpak,0.1868098,51.5748408,Indian,POINT (551636.4871198673 188484.8923291559),460.0,E02000479,Havering 016,E09000016,Havering,E12000007,London,8134.0,8022.0,112.0,59.2,3529.0,2.3
4169,yqrF_B1375UdcNspenfVhA,indpak,0.200865998864174,51.5865783691406,Indian,POINT (552571.1388907093 189819.3303448249),456.0,E02000475,Havering 012,E09000016,Havering,E12000007,London,9196.0,9107.0,89.0,32.8,3933.0,2.3
4170,2hUr1ED5l_xVDY6pngg13Q,indpak,0.267764355788294,51.5686866245108,Indian,POINT (557266.9868966315 187971.4501574028),462.0,E02000481,Havering 018,E09000016,Havering,E12000007,London,7793.0,7672.0,121.0,6.4,3254.0,2.4
4172,hmH7EwXsQxVhTnl47WjVbw,indpak,0.2506885,51.5563439,Indian,POINT (556125.9078980407 186562.393877605),466.0,E02000485,Havering 022,E09000016,Havering,E12000007,London,7986.0,7956.0,30.0,38.1,3375.0,2.4
4174,iQQ3PPKqSreKJx7M-YGrsg,indpak,0.2991008,51.6124287,Indian,POINT (559285.5335322144 192903.3021801778),,,,,,,,,,,,,
4176,5jrJIPwLeECIDmYIH8BIvg,indpak,0.2026027,51.5872,Indian,POINT (552689.3599468481 189892.0790945638),456.0,E02000475,Havering 012,E09000016,Havering,E12000007,London,9196.0,9107.0,89.0,32.8,3933.0,2.3
4178,nF2godBTd3gAip96VcWuww,indpak,0.191383226189737,51.518487432032,Indian,POINT (552141.1360450049 182227.9359297902),474.0,E02000493,Havering 030,E09000016,Havering,E12000007,London,6210.0,6210.0,0.0,48.2,2471.0,2.5
4179,NZZRQLiy8IPYKCk_w-QToA,indpak,0.247673,51.552487,Indian,POINT (555930.0644734229 186127.0840338694),466.0,E02000485,Havering 022,E09000016,Havering,E12000007,London,7986.0,7956.0,30.0,38.1,3375.0,2.4
4183,zA6-pfyU0mYluDZfnkfZdQ,indpak,0.2982339,51.6192953,Indian,POINT (559201.4992283602 193664.9689569643),,,,,,,,,,,,,
4184,56VbL9Jgvx2X1qbRVA7R7g,thai,0.2207214,51.5620417,Southeast_Asian,POINT (554029.4302646933 187132.4746596467),464.0,E02000483,Havering 020,E09000016,Havering,E12000007,London,7614.0,7562.0,52.0,47.5,3423.0,2.2
4186,bF7EIJymseManucE-MNL3A,thai,0.247673839330673,51.5524864196777,Southeast_Asian,POINT (555930.1246416948 186127.0212913804),466.0,E02000485,Havering 022,E09000016,Havering,E12000007,London,7986.0,7956.0,30.0,38.1,3375.0,2.4
4188,YRMdiihdXxbI4L1RHJsisA,asianfusion,0.180861056279538,51.5752040684853,Other,POINT (551223.0959661313 188512.9753557316),457.0,E02000476,Havering 013,E09000016,Havering,E12000007,London,8414.0,8330.0,84.0,53.7,4023.0,2.1
4189,DVBubVr3IRzylIxHy2vDqg,asianfusion,0.296196556042942,51.5980497227751,Other,POINT (559134.7117255486 191298.0623461161),,,,,,,,,,,,,
4191,4qsJkz2ZpitHCiHEW18Cjg,asianfusion,0.2477852,51.5532303,Other,POINT (555935.3019688912 186209.976769836),466.0,E02000485,Havering 022,E09000016,Havering,E12000007,London,7986.0,7956.0,30.0,38.1,3375.0,2.4
4192,-VV9_QysiO50or1mTBqx9g,tradamerican,0.2203601,51.5603806,American,POINT (554009.9978671676 186947.0017663434),464.0,E02000483,Havering 020,E09000016,Havering,E12000007,London,7614.0,7562.0,52.0,47.5,3423.0,2.2
4194,Qk3YSw48W7Ak69C_g3fv2w,tradamerican,0.1829167,51.5753639,American,POINT (551364.9989495688 188534.9994136925),457.0,E02000476,Havering 013,E09000016,Havering,E12000007,London,8414.0,8330.0,84.0,53.7,4023.0,2.1
4195,g0BbsNIPy6Et3xLjl0YHPQ,tradamerican,0.184980262734824,51.5795543080432,American,POINT (551494.053981171 189005.2429009318),457.0,E02000476,Havering 013,E09000016,Havering,E12000007,London,8414.0,8330.0,84.0,53.7,4023.0,2.1
4196,TeIrFkjyKStkxqkKnpt5_A,brazilian,0.181678,51.576287,Latin_American,POINT (551276.1076666776 188635.0859457224),457.0,E02000476,Havering 013,E09000016,Havering,E12000007,London,8414.0,8330.0,84.0,53.7,4023.0,2.1
4197,hNn7NFJfS-X3bJONeTo-VQ,caribbean,0.1784815,51.5778689,Latin_American,POINT (551049.3885736052 188804.3885097491),457.0,E02000476,Havering 013,E09000016,Havering,E12000007,London,8414.0,8330.0,84.0,53.7,4023.0,2.1
4198,bXz3yzNjLRU6LEzWR5f3Gw,italian,-0.4729726,51.5081696,Italian,POINT (506073.1345014885 179909.4565129677),502.0,E02000522,Hillingdon 029,E09000017,Hillingdon,E12000007,London,8653.0,8581.0,72.0,55.1,3269.0,2.6
4199,wMuJboN_yAat8TVRCkjnDg,italian,-0.481234398703604,51.5486515487728,Italian,POINT (505406.3574367494 184399.4589528008),488.0,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,9184.0,7014.0,2170.0,33.4,3075.0,2.3
4200,8DmdT8cxzGk9nuNCdfHbUg,italian,-0.474909174175309,51.5448376803863,Italian,POINT (505853.7604717606 183984.4475105836),488.0,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,9184.0,7014.0,2170.0,33.4,3075.0,2.3
4201,s9G5R0xx1M850bCf_LEf9g,italian,-0.476640999317169,51.5450744628906,Italian,POINT (505733.1255084502 184008.2779184976),488.0,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,9184.0,7014.0,2170.0,33.4,3075.0,2.3
4202,df2yR8oYNfPt6iBnCMkRZA,italian,-0.480455034200872,51.547497,Italian,POINT (505463.0617972205 184272.1852048155),488.0,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,9184.0,7014.0,2170.0,33.4,3075.0,2.3
4203,OTofyF5yG88ydgcAPHsYLw,italian,-0.481525503794093,51.5485281323421,Italian,POINT (505386.4584396922 184385.314992306),489.0,E02000509,Hillingdon 016,E09000017,Hillingdon,E12000007,London,9823.0,7651.0,2172.0,48.8,3112.0,2.5
4204,gjuIUSkcL2eRlZStEJJYcA,italian,-0.499095354095089,51.573028478561,Italian,POINT (504112.3343735349 187084.8382708742),,,,,,,,,,,,,
4205,UuquZCmoflHylgZ-chH-Zg,italian,-0.521015,51.541962,Italian,POINT (502663.1885857139 183599.0100478127),,,,,,,,,,,,,
4206,ltH-S_ucwIjPw-2D7241BA,italian,-0.481234398703604,51.5486515487728,Italian,POINT (505406.3574367494 184399.4589528008),488.0,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,9184.0,7014.0,2170.0,33.4,3075.0,2.3
4207,OT0biQt83mxUufAGqbPzCw,italian,-0.411554,51.570962,Italian,POINT (510183.7734764928 186983.1616981702),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4208,ULuQBuupig-hlqZvpWZhCw,italian,-0.4264009,51.5763401,Italian,POINT (509141.9997476005 187559.0089823678),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4209,uY2heJ0ABA-bFP6Mb8r9Ng,italian,-0.3991723,51.5788692,Italian,POINT (511022.5864837679 187881.2168149416),480.0,E02000499,Hillingdon 006,E09000017,Hillingdon,E12000007,London,7765.0,7765.0,0.0,48.3,3001.0,2.6
4210,mi4O27yuoeYoM5iTvEuj4Q,italian,-0.4134,51.57342,Italian,POINT (510049.91368479 187253.7347500739),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4211,43K0ZmGiwj7mMIiwnuP52A,italian,-0.4723836,51.5077626,Italian,POINT (506114.9538183982 179865.0477699576),502.0,E02000522,Hillingdon 029,E09000017,Hillingdon,E12000007,London,8653.0,8581.0,72.0,55.1,3269.0,2.6
4212,nGR8UWgrvhuF7XIoONhrwg,italian,-0.3996176,51.5801568,Italian,POINT (510988.5983277716 188023.7332367451),480.0,E02000499,Hillingdon 006,E09000017,Hillingdon,E12000007,London,7765.0,7765.0,0.0,48.3,3001.0,2.6
4213,aEWZoIit82cCFnzvEnYJEQ,italian,-0.400038947157859,51.55926767372,Italian,POINT (511010.2258133983 185700.0540903284),964.0,E02006796,Hillingdon 033,E09000017,Hillingdon,E12000007,London,8438.0,8404.0,34.0,19.6,3321.0,2.5
4214,fvF9VxRaAYJFpGNQ5ewu6A,italian,-0.42653,51.575902,Italian,POINT (509134.10233761 187510.0960288559),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4215,1QJW2lsP5w5pIpH-5qMo4g,italian,-0.3964666,51.5755617,Italian,POINT (511218.1267428681 187517.5033002773),482.0,E02000501,Hillingdon 008,E09000017,Hillingdon,E12000007,London,8247.0,8197.0,50.0,57.4,3163.0,2.6
4216,yYTYAaoidcxZ_srVo6MtWg,italian,-0.479981962043533,51.5474568737114,Italian,POINT (505495.9559622672 184268.404218223),488.0,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,9184.0,7014.0,2170.0,33.4,3075.0,2.3
4217,lfZuhgKVXx5elQxAKaTwEg,italian,-0.481234398703604,51.5486515487728,Italian,POINT (505406.3574367494 184399.4589528008),488.0,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,9184.0,7014.0,2170.0,33.4,3075.0,2.3
4218,AAJR-otsA2wNNUQKZdN7Cg,italian,-0.39955,51.580195,Italian,POINT (510993.1891373463 188028.0839049441),480.0,E02000499,Hillingdon 006,E09000017,Hillingdon,E12000007,London,7765.0,7765.0,0.0,48.3,3001.0,2.6
4219,7wOT2UXjZnccBR41UxcfBQ,italian,-0.5052986,51.5200776,Italian,POINT (503802.7654285412 181187.4226979527),,,,,,,,,,,,,
4220,DAJHqdXchP4gWzvjYUW_sA,italian,-0.425036029820544,51.5742432811683,Italian,POINT (509241.5974664877 187327.8608681058),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4221,aWz_Qxvm7Dd7B3t0KdM-qQ,italian,-0.444624,51.528611,Italian,POINT (507992.1241240476 182224.1202228226),492.0,E02000512,Hillingdon 019,E09000017,Hillingdon,E12000007,London,8001.0,7989.0,12.0,56.8,2968.0,2.7
4223,ZvYCcMsSHB4iIa4NhY3KoA,italian,-0.4814338,51.5430106,Italian,POINT (505405.5529044559 183771.849584152),489.0,E02000509,Hillingdon 016,E09000017,Hillingdon,E12000007,London,9823.0,7651.0,2172.0,48.8,3112.0,2.5
4224,p-EZBeRdzRzTCp92VuUcxA,italian,-0.41295224855116,51.572899063932,Italian,POINT (510082.1988073451 187196.4755760836),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4226,q_IEm1TzRBwIR-ubhDvq8w,french,-0.4269294,51.5765201,French,POINT (509104.9478885258 187578.2386268729),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4227,QbWOuyyqmNQ5h3nExHS3kg,spanish,-0.42653,51.575902,European_Other,POINT (509134.10233761 187510.0960288559),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4228,QFjaQjZYVbcYq7LM9xXzRQ,portuguese,-0.417145,51.507848,European_Other,POINT (509948.1554585313 179955.9926611661),500.0,E02000520,Hillingdon 027,E09000017,Hillingdon,E12000007,London,11251.0,11068.0,183.0,25.8,3645.0,3.0
4229,rVlrR_wUAgS0IE819U1wQA,mediterranean,-0.476219472867003,51.5457006566722,Mediterranean,POINT (505760.9040682513 184078.524733813),488.0,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,9184.0,7014.0,2170.0,33.4,3075.0,2.3
4230,-6UdBglhN8qCKWWH5IXzPA,mediterranean,-0.48078840970993,51.5477969366171,Mediterranean,POINT (505439.2538488231 184305.0607015112),488.0,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,9184.0,7014.0,2170.0,33.4,3075.0,2.3
4231,hV8tjLGOkITFl0I4jftT5A,mediterranean,-0.447515903986187,51.4899210965724,Mediterranean,POINT (507882.7825315816 177917.248514278),504.0,E02000524,Hillingdon 031,E09000017,Hillingdon,E12000007,London,6663.0,6271.0,392.0,3.2,2462.0,2.5
4232,DLIx1_jDPM7Co1cWvRq_Fg,mediterranean,-0.3971108,51.5575292,Mediterranean,POINT (511217.43745309 185511.1660384088),964.0,E02006796,Hillingdon 033,E09000017,Hillingdon,E12000007,London,8438.0,8404.0,34.0,19.6,3321.0,2.5
4234,3e8qC9mJTyF8Kpiwme1qfw,greek,-0.44855386018753,51.5517019907194,Mediterranean,POINT (507665.0757838623 184786.2404848157),487.0,E02000507,Hillingdon 014,E09000017,Hillingdon,E12000007,London,7943.0,7943.0,0.0,29.5,2756.0,2.9
4236,TComL8JRx5nrpw6LdTtS6w,kebab,-0.3995695,51.5560357,Mediterranean,POINT (511050.6313001201 185341.3450114763),964.0,E02006796,Hillingdon 033,E09000017,Hillingdon,E12000007,London,8438.0,8404.0,34.0,19.6,3321.0,2.5
4237,Quhlt2NlAfDa7Q8YQugHLA,kebab,-0.378808050695142,51.506155335354,Mediterranean,POINT (512612.7850631555 179825.9850903186),256.0,E02000263,Ealing 026,E09000009,Ealing,E12000007,London,11637.0,11575.0,62.0,94.2,3155.0,3.7
4240,4L1Q-KiIYAIvRaPNLEOEqQ,kebab,-0.412799678742886,51.5724282637309,Mediterranean,POINT (510093.9079033397 187144.3481308988),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4242,Ic_IaS6uGbmy-yWN0611Lw,turkish,-0.4113872,51.571337,Mediterranean,POINT (510194.4269819665 187025.1158834605),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4246,KCCFrWmqgVQkpbbOEhHhkg,pakistani,-0.41941122318,51.505013189631,Pakistani,POINT (509797.6937737073 179637.3428293699),503.0,E02000523,Hillingdon 030,E09000017,Hillingdon,E12000007,London,9636.0,9535.0,101.0,58.5,2939.0,3.2
4247,zJUeO63LTZu02RqAcKrJ9g,pakistani,-0.384683,51.512235,Pakistani,POINT (512190.1475388376 180493.0717444115),256.0,E02000263,Ealing 026,E09000009,Ealing,E12000007,London,11637.0,11575.0,62.0,94.2,3155.0,3.7
4248,YOAz7Yoe-zbyWRTQ0QjAxQ,pakistani,-0.383295,51.51235,Pakistani,POINT (512286.1783670934 180507.9870456916),256.0,E02000263,Ealing 026,E09000009,Ealing,E12000007,London,11637.0,11575.0,62.0,94.2,3155.0,3.7
4249,hAcSCuEZc4dIcpZ-W3hk8w,pakistani,-0.387646470331248,51.5004805046511,Pakistani,POINT (512013.3059027889 179181.3572798455),266.0,E02000274,Ealing 037,E09000009,Ealing,E12000007,London,12733.0,12724.0,9.0,88.7,3557.0,3.6
4250,Fp6hAK6G1ZoAss1-mxRs0w,pakistani,-0.4776853,51.5482573,Pakistani,POINT (505653.3477179004 184360.7296375054),488.0,E02000508,Hillingdon 015,E09000017,Hillingdon,E12000007,London,9184.0,7014.0,2170.0,33.4,3075.0,2.3
4251,37KqXjrd75oFRgtkq7C9LQ,pakistani,-0.3806759,51.511428,Pakistani,POINT (512470.185667949 180409.4719325578),253.0,E02000260,Ealing 023,E09000009,Ealing,E12000007,London,8710.0,8532.0,178.0,80.2,2468.0,3.5
4252,lpdVa4kkEkyY3vCtb3aNlQ,pakistani,-0.4815258,51.5430154,Pakistani,POINT (505399.1621841295 183772.2509755559),489.0,E02000509,Hillingdon 016,E09000017,Hillingdon,E12000007,London,9823.0,7651.0,2172.0,48.8,3112.0,2.5
4253,s2GRXqIsivqr93Aea-4SCg,pakistani,-0.439843,51.568921,Pakistani,POINT (508228.1594033403 186713.9835054748),483.0,E02000502,Hillingdon 009,E09000017,Hillingdon,E12000007,London,7613.0,7512.0,101.0,18.3,3097.0,2.4
4255,CoJpXvkiv6J0Vw5uKTlX6g,pakistani,-0.41340153946834,51.574097819357,Pakistani,POINT (510048.1716199616 187329.1116057101),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4256,pe0w1B6B5PqGdD6CbOp1hQ,pakistani,-0.383551,51.512039,Pakistani,POINT (512269.1783928418 180473.0093544159),256.0,E02000263,Ealing 026,E09000009,Ealing,E12000007,London,11637.0,11575.0,62.0,94.2,3155.0,3.7
4257,YWSiN93dB-0lcgjyK1Ry6A,pakistani,-0.3993126,51.5781128,Pakistani,POINT (511014.7065818832 187796.8860843976),482.0,E02000501,Hillingdon 008,E09000017,Hillingdon,E12000007,London,8247.0,8197.0,50.0,57.4,3163.0,2.6
4258,zf1X11AknhZLO9CI2oziSA,pakistani,-0.4896064,51.5550033,Pakistani,POINT (504811.2974897572 185093.8125131457),,,,,,,,,,,,,
4259,1keSzYrEUFfCNKJjB4MduA,pakistani,-0.4165242,51.5083613,Pakistani,POINT (509990.0021930813 180014.0071293353),500.0,E02000520,Hillingdon 027,E09000017,Hillingdon,E12000007,London,11251.0,11068.0,183.0,25.8,3645.0,3.0
4260,g0VSjlPXIo2GmoOZ14lHCQ,pakistani,-0.3796995,51.5040906,Pakistani,POINT (512556.0017866435 179595.0028010736),267.0,E02000275,Ealing 038,E09000009,Ealing,E12000007,London,7102.0,6923.0,179.0,60.6,2131.0,3.2
4261,wBUjQtE5ZfYtP66zSQLzSA,pakistani,-0.383042246103287,51.5119463306919,Pakistani,POINT (512304.7086402813 180463.4836691759),256.0,E02000263,Ealing 026,E09000009,Ealing,E12000007,London,11637.0,11575.0,62.0,94.2,3155.0,3.7
4262,DwNgaorWqm2AvGxkM-J5mw,pakistani,-0.380851,51.511768,Pakistani,POINT (512457.1988375375 180447.0134606085),253.0,E02000260,Ealing 023,E09000009,Ealing,E12000007,London,8710.0,8532.0,178.0,80.2,2468.0,3.5
4263,ZV5Nk02XJFchWNAzdE0_zw,pakistani,-0.4115818,51.5717253,Pakistani,POINT (510180.0032363178 187068.0051354656),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4264,REWTrdNopnQBq1OtWKKhyQ,pakistani,-0.3795646,51.5114007,Pakistani,POINT (512547.3673145432 180408.1426605713),253.0,E02000260,Ealing 023,E09000009,Ealing,E12000007,London,8710.0,8532.0,178.0,80.2,2468.0,3.5
4265,SKBOOOzvLUgy7wAVieA_fw,pakistani,-0.5045565,51.5203731,Pakistani,POINT (503853.580088762 181221.336554904),,,,,,,,,,,,,
4267,3Uh-EaNZCWgNytXRx_RSAQ,pakistani,-0.5026,51.5055886,Pakistani,POINT (504022.9548578814 179579.9524926124),,,,,,,,,,,,,
4268,AYWvLyQYduPNqFIKwxJPkg,pakistani,-0.3726898,51.4843576,Pakistani,POINT (513091.269132886 177411.3578162433),515.0,E02000536,Hounslow 011,E09000018,Hounslow,E12000007,London,9269.0,9189.0,80.0,57.7,2925.0,3.1
4270,7sv2plx_zWFzqJP5EpUi-g,pakistani,-0.3810489,51.509469,Pakistani,POINT (512449.1214060193 180191.0451696733),256.0,E02000263,Ealing 026,E09000009,Ealing,E12000007,London,11637.0,11575.0,62.0,94.2,3155.0,3.7
4271,3aKzD0Z6S-VBVX1e_LdF8A,pakistani,-0.4136526,51.4979045,Pakistani,POINT (510214.4803897304 178855.4515827605),503.0,E02000523,Hillingdon 030,E09000017,Hillingdon,E12000007,London,9636.0,9535.0,101.0,58.5,2939.0,3.2
4272,DeMK3r-xo-Qe505K5I76gg,pakistani,-0.397431999444962,51.5768394470215,Pakistani,POINT (511148.1165709574 187658.1328005128),480.0,E02000499,Hillingdon 006,E09000017,Hillingdon,E12000007,London,7765.0,7765.0,0.0,48.3,3001.0,2.6
4273,aPmH-az7noCyF8QhiyFfHQ,pakistani,-0.3761242,51.51058,Pakistani,POINT (512788.125735879 180322.1662610874),253.0,E02000260,Ealing 023,E09000009,Ealing,E12000007,London,8710.0,8532.0,178.0,80.2,2468.0,3.5
4274,GfpheQ5jDEVrR2Z8RaScGg,pakistani,-0.3866634,51.5012697,Pakistani,POINT (512079.6045082486 179270.6244379988),266.0,E02000274,Ealing 037,E09000009,Ealing,E12000007,London,12733.0,12724.0,9.0,88.7,3557.0,3.6
4275,HrFWtu9eCJv8tSPIvh9RvQ,pakistani,-0.3756376,51.5105358,Pakistani,POINT (512822.0011866171 180318.0001776734),253.0,E02000260,Ealing 023,E09000009,Ealing,E12000007,London,8710.0,8532.0,178.0,80.2,2468.0,3.5
4276,1x1eY_qZhrW3MbfJ-RSoBg,pakistani,-0.377554,51.508854,Pakistani,POINT (512693.1630599899 180128.0230835741),253.0,E02000260,Ealing 023,E09000009,Ealing,E12000007,London,8710.0,8532.0,178.0,80.2,2468.0,3.5
4279,CYcP8YhxHnvszEnmR6RnOg,mideastern,-0.41206117014756,51.571522836911,Middle_Eastern,POINT (510147.2718952681 187044.7681357556),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4283,aypwbjoReu4D8TBpWY-Elg,chinese,-0.4740688,51.5089408,Chinese,POINT (505995.2738146356 179993.6336463696),502.0,E02000522,Hillingdon 029,E09000017,Hillingdon,E12000007,London,8653.0,8581.0,72.0,55.1,3269.0,2.6
4284,GfyOLoKVnWZyjyWLVn4AUg,chinese,-0.458536367390926,51.5257261773461,Chinese,POINT (507033.8420415833 181882.8846452856),490.0,E02000510,Hillingdon 017,E09000017,Hillingdon,E12000007,London,8634.0,8554.0,80.0,40.5,3196.0,2.7
4285,-b64O4IEU6Shv_JaLURElw,chinese,-0.443909230626101,51.5288694868227,Chinese,POINT (508041.0932264802 182253.9200730041),492.0,E02000512,Hillingdon 019,E09000017,Hillingdon,E12000007,London,8001.0,7989.0,12.0,56.8,2968.0,2.7
4286,ks9Ro-a8-rjK3zGL2i9zQQ,chinese,-0.43493,51.485463,Chinese,POINT (508767.1479176756 177440.0790857611),505.0,E02000525,Hillingdon 032,E09000017,Hillingdon,E12000007,London,8826.0,8822.0,4.0,21.7,3142.0,2.8
4287,9ewe1MnFcM4saZ5zewr-dw,chinese,-0.4207067,51.5043749,Chinese,POINT (509709.3174983463 179564.4198696405),503.0,E02000523,Hillingdon 030,E09000017,Hillingdon,E12000007,London,9636.0,9535.0,101.0,58.5,2939.0,3.2
4288,E7ehgXTjO-OlkH7AdgvOCA,chinese,-0.480595,51.54542,Chinese,POINT (505458.1540143528 184041.0032463663),489.0,E02000509,Hillingdon 016,E09000017,Hillingdon,E12000007,London,9823.0,7651.0,2172.0,48.8,3112.0,2.5
4289,rAOyJsNyAVx_F6DV3oKHaw,chinese,-0.423174,51.572772,Chinese,POINT (509374.1565740864 187167.0224628895),481.0,E02000500,Hillingdon 007,E09000017,Hillingdon,E12000007,London,7714.0,7664.0,50.0,26.6,3093.0,2.5
4290,1Iy1LoFZAx6Ch0ox5O_4nQ,chinese,-0.4763065,51.4819128,Chinese,POINT (505902.5424272321 176984.6768800866),504.0,E02000524,Hillingdon 031,E09000017,Hillingdon,E12000007,London,6663.0,6271.0,392.0,3.2,2462.0,2.5
4291,WYA1hpf24VhUgJXMRTeX-Q,chinese,-0.4142466,51.5202195,Chinese,POINT (510119.4874428872 181336.1473502989),494.0,E02000514,Hillingdon 021,E09000017,Hillingdon,E12000007,London,9820.0,9791.0,29.0,81.9,3044.0,3.2
4292,CWWzXRe-tT7VrvEXcG9YXQ,chinese,-0.3869939,51.5249013,Chinese,POINT (511998.749130714 181898.1172300579),493.0,E02000513,Hillingdon 020,E09000017,Hillingdon,E12000007,London,8980.0,8967.0,13.0,61.0,3234.0,2.8
4294,GuNAe9vUe3Oe8vw7yS7-cw,chinese,-0.413113,51.511103,Chinese,POINT (510220.1160304439 180324.0305405667),500.0,E02000520,Hillingdon 027,E09000017,Hillingdon,E12000007,London,11251.0,11068.0,183.0,25.8,3645.0,3.0
